"A(km)","D*bounce_amplitude_1(cm)","D*bounce_amplitude_2(cm)","EOS","MbarICgrav(Msun)","Mgrav1_IC_b(Msun)","Mrest_IC_b(Msun)","SNR(aLIGOfrom10kpc)","T_c_b(MeV)","Ye_c_b","alpha_c_b","beta1_IC_avg","beta1_IC_b","fpeak(Hz)","j_IC_b(g*cm^2|s)","omega_0(rad|s)","omega_max(rad|s)","rPNSequator_b(km)","rPNSpole_b(km)","r_omega_max(km)","rho_c_b(g|ccm)","rhobar_c_postbounce(g|ccm)","s_c_b(kB|baryon)","t_bounce_end(s)","t_postbounce_end(s)","tbounce(s)"
300,3.62492151788476,-11.6411818601304,"HSFSG",1.10019911657031,0.602757074784926,0.611287278687784,1.81923617941,14.959918596642,0.281259979932,0.829756508224,0.00127846565611,0.001483040471,695.734514754,3.44331086169452e+47,1,1113.532016,63.0369162713,63.0369162713,5.263255793,391650317946000,335286627301000,1.03707869942,0.176521208434,0.182521208434,0.17463914913
300,7.65613034307004,-21.3069609765265,"HSFSG",1.05931699301694,0.603755583682919,0.612303969993706,4.09487383722,14.9074791004389,0.281259977254,0.82958364195,0.00287832482788,0.00331453589034,707.341365462,5.17267569666448e+47,1.5,1579.63745927,63.0369162713,63.0369162713,5.263255793,391395360695000,334439979635000,1.03697000319,0.176358881944,0.182358881944,0.17495586571
300,14.5719574510649,-37.1989242329437,"HSFSG",1.07726947255543,0.605734942323906,0.614323934680693,6.90910160202,14.8598344687365,0.281259976913,0.829382975554,0.00509177201181,0.0058409904048,705.688146912,6.92246619647064e+47,2,1616.23269187,63.0369162713,63.0369162713,5.263255793,390699616560000,333417785994000,1.03376244294,0.176787417566,0.182787417566,0.175403780776
300,24.0316554315587,-55.5499932665442,"HSFSG",1.05739521111558,0.608558276044439,0.617208907588468,11.097646332,14.647449963064,0.28125997692,0.829075748803,0.00789873750742,0.00903138146084,714.422568029,8.70087836435996e+47,2.5,2117.02549185,63.0369162713,63.0369162713,5.263255793,390365021268000,332104509490000,1.02219775245,0.177350373972,0.183350373972,0.175983235319
300,33.0890152329865,-78.0475988613583,"HSFSG",1.090442223302,0.613443544004906,0.622135021080356,15.8357270551,14.6650871731946,0.281259977277,0.828776906073,0.0112551916296,0.0128795186476,689.967006549,1.05625263995731e+48,3,2439.18387794,63.0369162713,61.4086354126,5.263255793,389715130059000,328363793825000,1.01942592779,0.178051998934,0.184051998934,0.176695425409
300,43.2665886751179,-102.068377101311,"HSFSG",1.06253125995676,0.618901904122529,0.627623768160272,21.2677952032,14.8626513810171,0.281259959495,0.828382610091,0.0151689230426,0.0173321254321,697.59419094,1.24773684030213e+48,3.5,2675.38580016,63.0369162713,59.816491693,5.263255793,389430569734000,325455912095000,1.02514460045,0.178900399164,0.184900399164,0.177550345055
300,58.0391319691938,-133.773078673554,"HSFSG",1.06191761308632,0.639240943689121,0.648155205887365,27.9602234569,15.1527273408009,0.281259931219,0.82683110457,0.0195675567976,0.0225726243595,704.746018716,1.49785035546274e+48,4,3014.39304585,63.0369162713,59.816491693,5.263255793,382869532575000,323010050717000,1.0213513368,0.179870929238,0.185870929238,0.178558701993
300,76.768628426532,-169.013565355812,"HSFSG",1.0828754473581,0.643414380465426,0.652405919629773,34.8567802324,14.8498337701351,0.281259934031,0.826601607027,0.0244604556878,0.0280782489832,711.243410853,1.69817199906375e+48,4.5,3321.23850831,63.0369162713,58.2596831057,5.263255793,381718381615000,320684187369000,1.02232184991,0.180985080146,0.186985080146,0.179694842513
300,99.8974197388289,-205.073119850668,"HSFSG",1.07269888361068,0.648969775124005,0.658010359231642,42.056413568,14.0082545217119,0.281259920437,0.826334297718,0.029796305568,0.0341488642264,711.828159196,1.90858106505943e+48,5,3637.21340594,63.0369162713,56.7374254426,5.263255793,381650482911000,318165400973000,1.01173628081,0.182230643891,0.188230643891,0.18097877285
300,127.585271417866,-245.721841378667,"HSFSG",1.08228256960434,0.660848467840998,0.670009205776591,50.5590656247,14.0019879283821,0.28125991027,0.825496985432,0.0355623612303,0.040807135432,701.229927595,2.15863874634786e+48,5.5,4082.51016942,63.0369162713,55.2489519003,5.263255793,379601872887000,315818909826000,1.00977705989,0.183651854815,0.189651854815,0.182432149596
300,154.438181109183,-292.422480269074,"HSFSG",1.11703349199135,0.680860678420472,0.690229303828062,59.0346818408,15.0602644829563,0.281259881859,0.823165460075,0.0416366969159,0.0482284540331,695.467007101,2.46689714655562e+48,6,4267.25007239,63.0369162713,53.7935126932,5.263255793,372517602702000,312163115080000,1.00955428138,0.185230726157,0.191230726157,0.184058769988
300,185.207497702447,-338.621978461778,"HSFSG",1.09282077626062,0.687493324314887,0.696933584460203,67.3647743294,14.5074111608609,0.28125987918,0.822967450521,0.0480182653389,0.0555267272747,699.506641366,2.70819510680176e+48,6.5,4583.09357596,63.0369162713,52.370374676,5.263255793,369633138378000,307254690623000,1.00474053899,0.186979353752,0.192979353752,0.185834957524
300,216.561193929724,-384.144074177834,"HSFSG",1.0421012234126,0.698619651421727,0.708168241355965,75.6505439435,14.5428294255276,0.281259873256,0.822538700195,0.0546904473527,0.0633102394714,743.852837573,2.98958151264655e+48,7,4923.34952609,63.0369162713,49.6181506244,5.263255793,364762148186000,302146014656000,1.0070139921,0.188921651671,0.194921651671,0.187809976053
300,245.70802945259,-429.543462052876,"HSFSG",1.10094461076366,0.716891721757781,0.726621839627457,85.0972461714,14.0699976520528,0.281259853292,0.821775297764,0.0616881973248,0.0717968969736,786.411705504,3.33617064243458e+48,7.5,5280.8501494,63.0369162713,46.9867335597,5.263255793,355331939896000,297181733491000,1.00856622934,0.191076986179,0.197076986179,0.189990311813
300,271.080175289574,-473.286120182424,"HSFSG",1.11135161989845,0.727948143720489,0.737771175119703,94.6148238541,13.8355525693326,0.281259846684,0.821689801053,0.068977898174,0.0802201415381,802.154222766,3.64341739003714e+48,8,5613.6509186,61.4086354126,44.470820742,5.263255793,350322200209000,292269696177000,1.01060365686,0.193450304821,0.199450304821,0.192365200436
300,286.370881680303,-518.04236932976,"HSFSG",1.11285924077724,0.747717133783906,0.757677933368019,103.664700445,13.8607994321593,0.281259818223,0.821286684941,0.0762434335985,0.0895450763647,821.488786529,4.04052796147081e+48,8.5,5940.41888264,61.4086354126,42.0653421917,5.263255793,338427870315000,286134611747000,1.01436360844,0.196059371969,0.202059371969,0.194985224906
300,285.23897388912,-548.322881070316,"HSFSG",1.10565655844352,0.756927992500677,0.766937101702132,111.267039619,13.5770710491148,0.281259807791,0.821622636112,0.0835394273504,0.0984132354145,844.20908414,4.35730177213176e+48,9,6297.64381642,61.4086354126,39.7654504723,5.263255793,332939289798000,279940936405000,1.02974117537,0.198917079905,0.204917079905,0.197816733165
300,275.67407793123,-568.590383945995,"HSFSG",1.12259423468906,0.777276085262631,0.787332322316045,118.334087089,13.5702061077271,0.28125975652,0.821527898078,0.0908956256338,0.108484057449,865.161716172,4.80228684834173e+48,9.5,6585.99506399,61.4086354126,36.5035057529,5.263255793,322044262222000,273821990930000,1.02692913784,0.202041515326,0.208041515326,0.200936575812
300,259.34647524697,-580.034542446043,"HSFSG",1.15194630970791,0.797235852014983,0.807391388501111,125.299725804,12.7997985573753,0.281259703681,0.821949228486,0.0983714096965,0.118506345038,884.407303168,5.26612586119631e+48,10,6864.27034129,59.816491693,32.4822244239,5.263255793,311171265553000,268375706209000,1.02855869306,0.205432460774,0.211432460774,0.204327578424
300,245.235244256372,-592.778555642054,"HSFSG",1.15150654544266,0.815524646800302,0.82567606472956,130.768723543,12.8549038504105,0.281259659477,0.822384939176,0.105718460243,0.128399101384,901.700992908,5.73585991842255e+48,10.5,7123.93284681,59.816491693,28.8062180199,5.263255793,302623237425000,261011699500000,1.03007635546,0.209131763591,0.215131763591,0.20802121179
300,227.137188490683,-592.781726610848,"HSFSG",1.15995190684732,0.833459121531866,0.843602005851429,135.717201056,12.365846347326,0.281259621298,0.823204419339,0.112909006656,0.138289149594,926.062091048,6.23101935045477e+48,11,7337.09310818,59.816491693,23.8754504778,5.263255793,294265492886000,252942333069000,1.03520576301,0.213197458576,0.219197458576,0.21206524557
300,270.942021850602,-619.967589126812,"HSFSG",1.17982611266402,0.846495600611453,0.857016045201467,145.13080532,12.2657588984745,0.28125978117,0.822352556114,0.122100296395,0.148423325358,948.306054194,6.67860140626874e+48,11.5,7662.55517873,58.2596831057,19.5658974266,5.263255793,292766443851000,249060606464000,1.0380155726,0.217546069463,0.223546069463,0.216456586797
300,278.016755737787,-615.622940764285,"HSFSG",1.13990511473531,0.866378092817717,0.876964124868451,151.26515248,12.1086515038995,0.281259782943,0.822893921156,0.129803202796,0.15810465934,954.301516265,7.23408008090798e+48,12,7787.66443911,58.2596831057,18.2536034018,5.263255793,286976434373000,244014427498000,1.03649658674,0.22242091923,0.22842091923,0.221294689442
300,288.760172501026,-610.121835064353,"HSFSG",1.18493487015736,0.879833410278025,0.890566316632478,158.295338049,11.4541102341826,0.281259829561,0.823765429644,0.137597382484,0.16700930536,952.58297484,7.72495321322851e+48,12.5,7882.84606985,58.2596831057,18.9023876347,5.263255793,284374634623000,240649693990000,1.0343347492,0.228082849752,0.234082849752,0.226557729021
300,271.358541573419,-608.701968542507,"HSFSG",1.17219754344176,0.900570499855767,0.911309585965151,163.163179343,11.798190867718,0.281259778689,0.824784421492,0.144974826069,0.175795928247,933.490016533,8.34918758261709e+48,13,7859.24463176,56.7374254426,19.5658974266,5.263255793,278697789282000,234350809056000,1.03856578502,0.233941627238,0.239941627238,0.232362779178
300,257.59625986645,-598.864517924246,"HSFSG",1.20637354115932,0.920853084887518,0.931704046325733,167.013617406,11.0957000794552,0.281259758366,0.826127208023,0.152689388008,0.183823649215,904.756268185,8.98944771916886e+48,13.5,7736.12433289,56.7374254426,20.9384381865,5.263255793,271120183191000,227386866957000,1.03990386032,0.240464610431,0.246464610431,0.238762206451
300,213.989025428733,-588.166864265398,"HSFSG",1.20412499586245,0.930279838107731,0.941311662972384,168.225272859,10.8744557348883,0.281259716518,0.827555109756,0.15970908243,0.190491511058,977.502135081,9.4684322999209e+48,14,7550.57268945,55.2489519003,19.5658974266,5.263255793,265202412426000,220571007525000,1.04172687975,0.247687733927,0.253687733927,0.245805530233
300,163.162144632531,-578.789172065161,"HSFSG",1.20653352943542,0.919324695081643,0.930305664254241,166.856286597,10.6921272458829,0.281259714497,0.829818157599,0.166193259675,0.194657834014,932.46160126,9.57635524941217e+48,14.5,7301.95382895,55.2489519003,16.998911623,5.263255793,257340240174000,213216401031000,1.03910306574,0.255656562793,0.261656562793,0.253583963188
300,156.466256580793,-554.575120232731,"HSFSG",1.2025562462018,0.947721724069043,0.958220010272058,163.915039919,10.5161001751572,0.281259775198,0.833281032557,0.171999693641,0.201368363639,883.373977779,1.04800952054533e+49,15,7007.79849848,55.2489519003,20.2444670057,5.263255793,250286715732000,205189749857000,1.03530333557,0.264544845176,0.270544845176,0.262222507915
300,150.366794881001,-517.379569275477,"HSFSG",1.21315819632497,0.971834255089603,0.981862299472885,157.010095833,9.94986092439022,0.281259862806,0.839065368588,0.177175371032,0.203917093463,833.809482384,1.12786153723365e+49,15.5,6658.0241946,56.7374254426,21.6481605416,5.61719604,242302777064000,195522573495000,1.03241568286,0.274626838159,0.280626838159,0.271876487947
467,3.00269095538598,-9.13909855819375,"HSFSG",1.07314201455935,0.602192898188963,0.610707889375136,1.19622598318,14.9333850605571,0.281259997224,0.829888399118,0.000597416887961,0.000644368661338,690.60265953,2.29737638515618e+47,0.5,512.924019033,63.0369162713,63.0369162713,5.263255793,390553084351000,337025318824000,1.03623106386,0.176431691903,0.182431691903,0.174522697713
467,7.27501032479974,-19.5850321098866,"HSFSG",1.05940853056659,0.602904779968656,0.611444935867129,3.31232203059,15.0306118884022,0.281259977505,0.829773724034,0.00237946904325,0.00256072893556,701.681974069,4.59654117980123e+47,1,1446.5003528,63.0369162713,63.0369162713,5.263255793,391572102495000,334339724316000,1.03956807164,0.176404437675,0.182404437675,0.174940851654
467,15.4983190204341,-36.6243738872399,"HSFSG",1.06783030763662,0.605064551393784,0.61362609118277,7.05217763017,14.6865029595252,0.281259976118,0.829711305953,0.00531763897416,0.00569657157006,710.150871051,6.91804532222752e+47,1.5,1565.35498633,63.0369162713,63.0369162713,6.34935918449,390713307912000,333470439207000,1.0327547021,0.177037517757,0.183037517757,0.175648812397
467,27.0614595247704,-63.4336242737122,"HSFSG",1.09022975047509,0.609117946105696,0.617737010759067,12.6656825362,14.5093340083698,0.281259975222,0.829401985092,0.00934642229136,0.00999434539954,717.249979272,9.30391895102362e+47,2,2161.97505532,63.0369162713,61.4086354126,5.263255793,389939911966000,331495364517000,1.01899000845,0.178019904843,0.184019904843,0.176645382061
467,41.9524426443119,-94.7472266123496,"HSFSG",1.07879018753708,0.615862013207616,0.624541355508984,19.8713811765,14.8930773663816,0.281259973545,0.829071669382,0.0143951105989,0.0154000305092,690.647785279,1.1818965134776e+48,2.5,2536.22387751,64.7021544797,61.4086354126,5.263255793,388154691269000,327452301717000,1.02348748272,0.179322215823,0.185322215823,0.177953095653
467,61.8555378109328,-133.606352833724,"HSFSG",1.08162073966618,0.635424588409832,0.64428524683905,28.5329087034,15.1231417162435,0.281259933266,0.827741685346,0.0204011912308,0.0221167690321,700.776752918,1.49116037567887e+48,3,2869.39128873,64.7021544797,59.816491693,5.263255793,382209598118000,324244898850000,1.02662965436,0.180920199393,0.186920199393,0.179589732125
467,91.4093539883158,-180.143320836554,"HSFSG",1.10206480718918,0.641844828878644,0.650758015871426,37.9675284012,14.4479368663393,0.281259931841,0.827832471627,0.027292276904,0.0294974108081,709.527672295,1.76278650876883e+48,3.5,3193.14748283,64.7021544797,58.2596831057,5.263255793,380499929296000,321194029963000,1.02095408839,0.182835318248,0.188835318248,0.181550540556
467,124.069962079276,-232.35283821354,"HSFSG",1.11167653448796,0.664080595956918,0.673180829036579,48.8639574686,14.717450731951,0.281259895152,0.826105415317,0.0349667247305,0.0383962512986,711.494851122,2.13233699819129e+48,4,3481.33719318,63.0369162713,56.7374254426,5.263255793,376145675358000,317711194201000,1.0209405936,0.185126384666,0.191126384666,0.183893319422
467,166.459056426444,-288.387123181575,"HSFSG",1.11036685576391,0.671245191583644,0.680420397771603,60.5710306002,14.6629540164315,0.281259890646,0.826023041043,0.0434211755859,0.0473919919961,696.532829476,2.43291726930003e+48,4.5,3856.19553305,64.7021544797,53.7935126932,5.263255793,372340105324000,314477930959000,1.01653065714,0.187806925288,0.193806925288,0.186609705804
467,209.922088549521,-339.358262893926,"HSFSG",1.09399342024534,0.694400236653097,0.703776119433647,72.3743706486,14.6801217763264,0.281259858539,0.824870314637,0.0523693333166,0.0580843523871,700.756857276,2.86805877443696e+48,5,4381.26052891,63.0369162713,50.9788209745,5.263255793,360348580007000,309045597676000,1.01757140189,0.190919062332,0.196919062332,0.189784210752
467,245.053862129662,-393.882487042771,"HSFSG",1.09143896177166,0.709759279711697,0.719207412675081,83.1651672601,14.0422200117936,0.281259838323,0.825132424488,0.0618190292179,0.0689601849241,727.956177724,3.27226555825104e+48,5.5,4744.51415833,63.0369162713,49.6181506244,5.263255793,352319223266000,302837330390000,1.02171980038,0.194541495539,0.200541495539,0.193430445303
467,266.645317076345,-443.293239442407,"HSFSG",1.09389243256247,0.730915739728318,0.740417442119391,93.864218042,13.9869770185079,0.281259808856,0.825434558294,0.0716865378303,0.0808234617098,757.048740498,3.75785724670728e+48,6,5177.19637798,63.0369162713,45.714661327,5.263255793,340730577941000,296338310749000,1.01788904246,0.198722055305,0.204722055305,0.197631021347
467,269.02384435538,-478.325407055585,"HSFSG",1.1072163462571,0.741285753288733,0.75083284397101,102.839145653,13.5111067343675,0.28125979858,0.826403591624,0.081951439695,0.0920975750436,777.804572594,4.15663300715888e+48,6.5,5557.65540624,63.0369162713,42.0653421917,5.263255793,331854808948000,289711176879000,1.03198590637,0.203548145779,0.209548145779,0.202434513099
467,241.703852463434,-493.423873120745,"HSFSG",1.12752879580715,0.767519462504448,0.777076403795592,110.172727837,13.3702003885989,0.281259745946,0.82722668973,0.0921541059614,0.105777836249,804.20825649,4.7701333893321e+48,7,5897.22004616,63.0369162713,38.6536432892,5.263255793,318412631342000,281548099650000,1.02842242384,0.20909938865,0.21509938865,0.207962060089
467,189.467444697694,-495.11474945262,"HSFSG",1.14153856886532,0.791411466627755,0.800982433833806,115.485747936,12.7936916955294,0.28125967637,0.828795164084,0.102327813115,0.119249301096,821.739717534,5.40114986409466e+48,7.5,6206.66144266,63.0369162713,33.4539579314,5.263255793,304504463336000,273007836375000,1.0308510893,0.215470571442,0.221470571442,0.214314932106
467,139.239022658427,-493.207359376058,"HSFSG",1.15380405704087,0.816315180210579,0.825756961918859,118.949699091,12.0564592958016,0.281259556234,0.830945372288,0.111844035583,0.132581811401,830.288724412,6.09948982606656e+48,8,6398.75791169,63.0369162713,27.9376338085,5.263255793,293276257853000,263466978082000,1.03816777707,0.222822011565,0.228822011565,0.221645582059
467,107.328814113263,-497.001104789115,"HSFSG",1.15952413685586,0.841039995055551,0.850382816993276,122.633490693,11.888446771897,0.28125950676,0.832695044644,0.121342355826,0.145123950198,832.390018603,6.84962282315756e+48,8.5,6516.52949811,63.0369162713,22.3739915779,5.263255793,283714533478000,253900869315000,1.04147598823,0.231860141483,0.237860141483,0.230150973638
467,110.346213028433,-477.319122008946,"HSFSG",1.16666189289628,0.860329794481446,0.869874746442545,127.561715441,11.5092126275731,0.28125966265,0.833446329695,0.13401785672,0.159053326546,855.624584308,7.56818810996157e+48,9,6682.70910884,61.4086354126,19.5658974266,5.263255793,278712611102000,250268050253000,1.04039902964,0.241749407415,0.247749407415,0.240099967001
467,123.338618174563,-429.645744081436,"HSFSG",1.16638453112966,0.883396730112387,0.893251624548145,130.364624428,11.2664674373562,0.281259768273,0.834750573047,0.146476168976,0.171064875285,870.935904975,8.39568461271199e+48,9.5,6601.94885334,61.4086354126,21.6481605416,5.263255793,273626601510000,243315498252000,1.04231745979,0.253479896556,0.259479896556,0.2518470748
467,103.102048942924,-397.355870232185,"HSFSG",1.1978071223669,0.913944092757617,0.923534575617513,134.184874309,10.9571453621233,0.281259497145,0.837773168841,0.154735531943,0.181535955633,846.991922456,9.43121750595408e+48,10,6320.12119149,59.816491693,23.8754504778,5.263255793,262824225950000,232480526359000,1.04866660294,0.267894775803,0.273894775803,0.265917921202
467,103.888536132308,-367.58535476462,"HSFSG",1.21236784029963,0.942788754373623,0.952222930752101,133.438246319,10.4237737285831,0.281259450003,0.841420147301,0.163826327671,0.19077838003,930.733466094,1.05100076433548e+49,10.5,5927.36082152,58.2596831057,25.4458405737,5.61719604,250426775995000,222632419052000,1.04453302629,0.28514900834,0.29114900834,0.282963955001
467,88.5066521292003,-383.176073959892,"HSFSG",1.21979586950882,0.96628041169843,0.97543499894569,131.140079421,9.94375480346219,0.281259548621,0.845329634452,0.171669457569,0.199870635176,963.011911736,1.1547902158866e+49,11,5547.69978151,58.2596831057,23.8754504778,5.61719604,236011036716000,210905783914000,1.04017699742,0.306551566149,0.312551566149,0.303922763062
467,75.1612384655898,-348.700101763971,"HSFSG",1.23067693218541,0.978603484099205,0.98738590733219,125.363241075,9.6009579226002,0.281259745392,0.84983265117,0.178084196292,0.203989870764,919.348590441,1.23488642119121e+49,11.5,5127.08899669,59.816491693,20.2444670057,5.263255793,226212568591000,197164669332000,1.03841895822,0.33335014298,0.33935014298,0.329968024023
634,3.129374648385,-2.36095247352182,"HSFSG",1.10600821873209,0.601965242619715,0.609917107732443,0.317409116953,15.0636098085064,0.281259999525,0.829421806984,0,0,775.96197782,0,0,0,63.0369162713,63.0369162713,5,390421148712000,337689075438000,1.03923722496,0.1769850161,0.1829850161,0.174385417736
634,3.62318682662838,-11.6387734016397,"HSFSG",1.10045234861998,0.601589494280953,0.610054335355273,1.21990619698,15.0879605115166,0.281259993314,0.829923256778,0.00079775204076,0.000818667279657,701.154129054,2.59165851208107e+47,0.5,694.991764923,63.0369162713,63.0369162713,5.263255793,390754694837000,336856942242000,1.03854040452,0.176538742794,0.182538742794,0.174598891092
634,9.00175866740433,-24.2624516764232,"HSFSG",1.08156450988387,0.602497069526404,0.611008129238371,4.16754813535,14.8441164060926,0.281259977165,0.829936603629,0.00316724020182,0.0032379190205,706.21869518,5.18197900334161e+47,1,1552.9392976,63.0369162713,63.0369162713,5.263255793,391223238637000,334206486887000,1.03687037534,0.176653435,0.182653435,0.175241413121
634,20.0117725757172,-48.5159013830791,"HSFSG",1.09822583399025,0.604714611903226,0.613272410443847,9.96716685943,14.566604823474,0.281259975881,0.829797426923,0.00705129965115,0.00716406852513,712.939378841,7.78754811785386e+47,1.5,1685.87957679,63.0369162713,63.0369162713,6.72795089292,390266927759000,332616183167000,1.02995178608,0.177725118004,0.183725118004,0.176331655416
634,35.493106858606,-79.6372743660402,"HSFSG",1.07913657446584,0.61202437914261,0.62065039509923,17.0270548307,14.4067668842206,0.281259974065,0.82960111597,0.0123248680474,0.0125783205373,690.875308845,1.05789183185283e+48,2,2370.83500276,63.0369162713,61.4086354126,5.263255793,388769503766000,329191899940000,1.01809816556,0.179263767777,0.185263767777,0.177886392759
634,56.8801053281575,-119.012045976977,"HSFSG",1.06526797189181,0.632273498999293,0.641078759982867,25.9252533372,15.1841674287671,0.281259944993,0.828269798259,0.018926620822,0.0196115164672,699.349625285,1.39525614768808e+48,2.5,2730.78411396,64.7021544797,59.816491693,5.263255793,381718223197000,325647075607000,1.02152132301,0.181299791844,0.187299791844,0.179953601353
634,87.7753206622367,-170.679537665613,"HSFSG",1.06529142014479,0.638191675251707,0.647056313778896,37.1717198122,14.3894655447092,0.281259929458,0.828416477783,0.0266759816623,0.0275428079269,711.088249478,1.69158895340354e+48,3,3089.16656139,64.7021544797,58.2596831057,5.263255793,379929698759000,321978096077000,1.02215968688,0.183840097078,0.189840097078,0.182534403771
634,126.784768569617,-227.474676431017,"HSFSG",1.07872929761199,0.659004603159097,0.668023257971409,48.9719151733,14.507630055473,0.281259906941,0.827505708662,0.0354916768094,0.0372247223677,709.86970272,2.08204589657863e+48,3.5,3280.60564433,64.7021544797,56.7374254426,5.263255793,373903950441000,317972116194000,1.02022098975,0.186973733898,0.192973733898,0.185726590709
634,175.043104256287,-286.956769950531,"HSFSG",1.09212531175909,0.672513542426826,0.681628301688237,62.2278053059,14.7138253879599,0.281259883881,0.826861741443,0.0452882898134,0.0476790016935,696.164379313,2.45919464895841e+48,4,3700.76642757,64.7021544797,53.7935126932,6.34935918449,368702244399000,314287822052000,1.01638769747,0.190769961509,0.196769961509,0.189570451054
634,221.894570160541,-342.325270772763,"HSFSG",1.10941707183148,0.690428454807854,0.69969536875008,75.0660968372,14.5013285497275,0.281259860104,0.826548640328,0.0557939574612,0.0592195971863,695.289481661,2.89216166183159e+48,4.5,4173.10952581,64.7021544797,50.9788209745,5.263255793,357300160371000,308431608150000,1.01588441925,0.195340781583,0.201340781583,0.194189779821
634,251.346308189647,-391.817523791937,"HSFSG",1.09832684446735,0.710519980102256,0.719828002245805,86.5761979913,13.8544591201723,0.281259822184,0.827234053235,0.066802713834,0.0717783304976,720.335202125,3.38128377819018e+48,5,4639.89976175,64.7021544797,48.2876782181,5.263255793,346513592688000,301700561168000,1.02052121469,0.200830536919,0.206830536919,0.199710021666
634,253.440182164904,-431.586384040302,"HSFSG",1.07664198472173,0.731391984737977,0.740679575041094,95.733293251,13.5898154969851,0.281259777442,0.828477011268,0.0782252706141,0.0851113923929,744.940234487,3.91593109439381e+48,5.5,5079.83385004,64.7021544797,44.470820742,5.263255793,332955178993000,293824848826000,1.02830156532,0.207417635805,0.213417635805,0.206297390651
634,222.936056469208,-447.888204221807,"HSFSG",1.12583070786788,0.757916991513003,0.76721325450563,102.936231429,13.3836570713944,0.281259719009,0.830037000704,0.0898488634727,0.0996975337037,768.03529574,4.5676667059915e+48,6,5440.21534546,64.7021544797,40.9024925199,5.263255793,317176298582000,285552994660000,1.02793771082,0.215329875241,0.221329875241,0.214197729605
634,155.977327769629,-451.569353232198,"HSFSG",1.09416394949977,0.774814075832719,0.784032742540386,107.973417163,12.5207022410437,0.281259667551,0.832174088712,0.101415203805,0.113622641734,788.181589903,5.14131372456986e+48,6.5,5753.37927828,64.7021544797,35.4640923156,5.263255793,305290382923000,276050066166000,1.03351819916,0.224892475612,0.230892475612,0.223707196462
634,92.5891552449474,-453.196184770718,"HSFSG",1.13258871583128,0.807156859584407,0.816205565897012,111.154721668,12.048176790921,0.281259541665,0.834792936463,0.112407287652,0.129164086351,795.649996855,6.00480983623953e+48,7,5917.94112048,64.7021544797,29.6945166253,5.263255793,290654704378000,265943270373000,1.04104962019,0.236546918893,0.242546918893,0.235361021171
634,62.5677332570719,-446.272382297578,"HSFSG",1.15472686339551,0.834706630978419,0.843613644143751,114.733932649,11.5176472139908,0.281259458428,0.837557120057,0.123221449216,0.142740937876,788.046913873,6.871749870297e+48,7.5,5986.93924304,64.7021544797,21.6481605416,5.263255793,279857309579000,256126431909000,1.03666352733,0.251578604237,0.257578604237,0.249825532782
634,66.3842801290876,-380.827190059925,"HSFSG",1.1308551720376,0.855443439749005,0.864876283791613,114.18917134,11.3738709418803,0.28126,0.838708042073,0.140155945889,0.157585423531,822.915809271,7.68917147453033e+48,8,6091.6193341,63.0369162713,20.9384381865,5.263255793,273154929788000,252793345670000,1.0437296088,0.26983736494,0.27583736494,0.268175400275
634,63.1677544656725,-315.955075317908,"HSFSG",1.1439727668996,0.884057833748194,0.893300002561066,116.873716929,11.065943767946,0.28126,0.842042083351,0.150880988788,0.169683732072,806.740525968,8.73898400566198e+48,8.5,5868.25554168,63.0369162713,23.8754504778,5.263255793,263800558231000,242139703182000,1.05051799731,0.293955570513,0.299955570513,0.292209992225
634,74.0211163362461,-292.692486191547,"HSFSG",1.17294098101151,0.915725694435971,0.924537451992065,119.052456472,10.6299123138098,0.281259471661,0.846097805983,0.160089943126,0.180186757339,777.723894616,9.95074715484944e+48,9,5575.42064448,63.0369162713,27.088326461,5.263255793,251736556142000,229972726462000,1.04880475918,0.327009550427,0.333009550427,0.324879149764
634,57.3788527592101,-281.664576469298,"HSFSG",1.18257467638631,0.950335341323898,0.958705354365291,116.795697336,9.9019053152891,0.281259486818,0.851984391322,0.169360944046,0.18809088228,738.811522105,1.13557612937697e+49,9.5,5229.40368693,61.4086354126,26.2578681577,5.263255793,235571965798000,217988925958000,1.0367168482,0.374329884164,0.380329884164,0.37187799134
1268,4.86023423807049,-9.79703318225604,"HSFSG",1.06340134226032,0.601925186733918,0.610416518213892,1.72563880223,14.9079529523197,0.281259991789,0.829944802775,0.00111833919666,0.00105657975245,719.090041042,2.95002213748876e+47,0.5,659.107863844,63.0369162713,63.0369162713,8.33021988012,390943014796000,336340757149000,1.03668858965,0.176155541592,0.182155541592,0.174787298484
1268,12.8835778872737,-30.3438077030329,"HSFSG",1.0522992511739,0.60295035021404,0.611473406016388,6.21364229877,14.6915807591739,0.28125997657,0.830034110418,0.00442097229172,0.00415802127163,708.792013311,5.88962009280915e+47,1,1592.07009387,63.0369162713,63.0369162713,5.263255793,390714060328000,333668015261000,1.03681745947,0.177400087155,0.183400087155,0.176008064318
1268,28.0453790798431,-62.4269003323288,"HSFSG",1.06898398078025,0.607800960044701,0.616364808460427,12.6948452767,14.3886477331232,0.281259974225,0.830045838887,0.00978154734617,0.00920155689577,711.586082093,8.92565468315574e+47,1.5,1980.87982128,63.0369162713,61.4086354126,5.97916972509,389404396082000,331477556927000,1.02598398727,0.179493379436,0.185493379436,0.178108651626
